,pitch_type,game_date,batter,release_speed,zone,stand,home_team,on_3b,on_2b,on_1b,outs_when_up,inning,sv_id,release_spin_rate,pitch_number,opp_score,nats_score,if_fielding_alignment,of_fielding_alignment,nats_home1_away0,balls_strikes,all_runners
669,FF,2019-07-25,453568,92.8,11.0,L,WSH,0,0,0,1,5,190725_213355,2441.0,1,3,0,Infield shift,Standard,1,0_0,fb:0_sb:0_tb:0
670,SL,2019-07-25,656546,84.8,6.0,R,WSH,0,0,0,0,5,190725_213314,2343.0,3,3,0,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
671,SL,2019-07-25,656546,83.7,7.0,R,WSH,0,0,0,0,5,190725_213257,,2,3,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
672,FF,2019-07-25,656546,91.9,1.0,R,WSH,0,0,0,0,5,190725_213243,2484.0,1,3,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
673,CH,2019-07-25,547172,83.6,14.0,L,WSH,0,0,0,2,4,190725_212125,1685.0,4,3,0,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
674,FF,2019-07-25,547172,94.3,9.0,L,WSH,0,0,0,2,4,190725_212104,2401.0,3,3,0,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
675,FF,2019-07-25,547172,92.8,14.0,L,WSH,0,0,0,2,4,190725_212046,2392.0,2,3,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
676,CU,2019-07-25,547172,78.1,4.0,L,WSH,0,0,0,2,4,190725_212032,2559.0,1,3,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
677,FF,2019-07-25,641658,94.5,2.0,R,WSH,0,0,1,2,4,190725_211943,2501.0,4,1,0,Standard,Standard,1,1_2,fb:1_sb:0_tb:0
678,FF,2019-07-25,641658,94.5,12.0,R,WSH,0,0,1,2,4,190725_211909,2466.0,3,1,0,Standard,Standard,1,0_2,fb:1_sb:0_tb:0
679,SL,2019-07-25,641658,84.9,14.0,R,WSH,0,0,1,2,4,190725_211838,2372.0,2,1,0,Standard,Standard,1,0_1,fb:1_sb:0_tb:0
680,SL,2019-07-25,641658,84.5,2.0,R,WSH,0,0,1,2,4,190725_211752,2376.0,1,1,0,Standard,Standard,1,0_0,fb:1_sb:0_tb:0
681,CH,2019-07-25,641857,84.9,4.0,L,WSH,1,0,0,2,4,190725_211716,1611.0,3,0,0,Standard,Standard,1,1_1,fb:0_sb:0_tb:1
682,FF,2019-07-25,641857,95.6,11.0,L,WSH,1,0,0,2,4,190725_211647,2429.0,2,0,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:1
683,FF,2019-07-25,641857,95.4,11.0,L,WSH,1,0,0,2,4,190725_211622,2479.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:1
684,CH,2019-07-25,606132,84.3,13.0,L,WSH,0,1,0,1,4,190725_211540,,3,0,0,Standard,Standard,1,0_2,fb:0_sb:1_tb:0
685,CH,2019-07-25,606132,82.7,14.0,L,WSH,0,1,0,1,4,190725_211506,,2,0,0,Standard,Standard,1,0_1,fb:0_sb:1_tb:0
686,FF,2019-07-25,606132,96.3,11.0,L,WSH,0,1,0,1,4,190725_211442,2603.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:1_tb:0
687,FC,2019-07-25,502517,89.3,14.0,L,WSH,0,0,0,1,4,190725_211329,2316.0,6,0,0,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
688,FC,2019-07-25,502517,88.9,4.0,L,WSH,0,0,0,1,4,190725_211258,2406.0,5,0,0,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
689,FF,2019-07-25,502517,96.8,5.0,L,WSH,0,0,0,1,4,190725_211227,2475.0,4,0,0,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
690,FF,2019-07-25,502517,96.3,5.0,L,WSH,0,0,0,1,4,190725_211205,2476.0,3,0,0,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
691,CU,2019-07-25,502517,79.5,14.0,L,WSH,0,0,0,1,4,190725_211140,2859.0,2,0,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
692,FF,2019-07-25,502517,92.9,6.0,L,WSH,0,0,0,1,4,190725_211124,2374.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
693,CH,2019-07-25,621311,86.1,8.0,L,WSH,0,0,0,0,4,190725_211053,1716.0,5,0,0,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
694,CH,2019-07-25,621311,84.5,14.0,L,WSH,0,0,0,0,4,190725_211030,1622.0,4,0,0,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
695,FF,2019-07-25,621311,94.6,3.0,L,WSH,0,0,0,0,4,190725_211013,2461.0,3,0,0,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
696,CU,2019-07-25,621311,78.1,8.0,L,WSH,0,0,0,0,4,190725_210954,2904.0,2,0,0,Strategic,Standard,1,1_0,fb:0_sb:0_tb:0
697,FF,2019-07-25,621311,93.3,12.0,L,WSH,0,0,0,0,4,190725_210938,2492.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
698,FF,2019-07-25,596115,96.5,6.0,R,WSH,0,0,1,2,3,190725_205101,2602.0,3,0,0,Standard,Standard,1,0_2,fb:1_sb:0_tb:0
699,SL,2019-07-25,596115,85.9,9.0,R,WSH,0,0,1,2,3,190725_205030,2287.0,2,0,0,Standard,Standard,1,0_1,fb:1_sb:0_tb:0
700,CU,2019-07-25,596115,77.5,12.0,R,WSH,0,0,1,2,3,190725_205005,2747.0,1,0,0,Standard,Standard,1,0_0,fb:1_sb:0_tb:0
701,CH,2019-07-25,453568,84.9,13.0,L,WSH,0,0,1,1,3,190725_204924,1743.0,3,0,0,Standard,Standard,1,0_2,fb:1_sb:0_tb:0
702,CH,2019-07-25,453568,83.9,9.0,L,WSH,0,0,1,1,3,190725_204851,1548.0,2,0,0,Standard,Standard,1,0_1,fb:1_sb:0_tb:0
703,FF,2019-07-25,453568,89.6,11.0,L,WSH,0,0,1,1,3,190725_204754,2616.0,1,0,0,Standard,Standard,1,0_0,fb:1_sb:0_tb:0
704,FF,2019-07-25,656546,95.3,8.0,R,WSH,0,0,0,1,3,190725_204706,2382.0,6,0,0,Strategic,Strategic,1,3_2,fb:0_sb:0_tb:0
705,FF,2019-07-25,656546,93.6,5.0,R,WSH,0,0,0,1,3,190725_204645,2364.0,5,0,0,Strategic,Strategic,1,3_1,fb:0_sb:0_tb:0
706,FF,2019-07-25,656546,92.0,7.0,R,WSH,0,0,0,1,3,190725_204631,2314.0,4,0,0,Strategic,Strategic,1,3_0,fb:0_sb:0_tb:0
707,FF,2019-07-25,656546,92.2,13.0,R,WSH,0,0,0,1,3,190725_204615,2326.0,3,0,0,Strategic,Strategic,1,2_0,fb:0_sb:0_tb:0
708,FF,2019-07-25,656546,93.4,11.0,R,WSH,0,0,0,1,3,190725_204559,2329.0,2,0,0,Strategic,Standard,1,1_0,fb:0_sb:0_tb:0
709,FF,2019-07-25,656546,91.4,13.0,R,WSH,0,0,0,1,3,190725_204546,2361.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
710,FF,2019-07-25,547172,92.6,2.0,L,WSH,0,0,0,0,3,190725_204517,2384.0,1,0,0,Standard,Strategic,1,0_0,fb:0_sb:0_tb:0
711,SL,2019-07-25,641658,85.9,8.0,R,WSH,0,0,1,2,2,190725_202751,2400.0,5,0,0,Standard,Standard,1,2_2,fb:1_sb:0_tb:0
712,FF,2019-07-25,641658,94.9,7.0,R,WSH,0,0,1,2,2,190725_202718,2472.0,4,0,0,Standard,Standard,1,2_1,fb:1_sb:0_tb:0
713,FF,2019-07-25,641658,94.2,14.0,R,WSH,0,0,1,2,2,190725_202653,2471.0,3,0,0,Standard,Standard,1,1_1,fb:1_sb:0_tb:0
714,SL,2019-07-25,641658,85.4,1.0,R,WSH,0,0,1,2,2,190725_202626,2411.0,2,0,0,Standard,Standard,1,1_0,fb:1_sb:0_tb:0
715,FF,2019-07-25,641658,94.5,11.0,R,WSH,0,0,1,2,2,190725_202603,2489.0,1,0,0,Standard,Standard,1,0_0,fb:1_sb:0_tb:0
716,CH,2019-07-25,641857,86.0,14.0,L,WSH,0,0,0,2,2,190725_202528,1734.0,7,0,0,Strategic,Standard,1,3_2,fb:0_sb:0_tb:0
717,FF,2019-07-25,641857,96.7,11.0,L,WSH,0,0,0,2,2,190725_202501,2437.0,6,0,0,Strategic,Standard,1,3_2,fb:0_sb:0_tb:0
718,FF,2019-07-25,641857,94.9,4.0,L,WSH,0,0,0,2,2,190725_202435,2344.0,5,0,0,Strategic,Standard,1,3_1,fb:0_sb:0_tb:0
719,FF,2019-07-25,641857,95.4,11.0,L,WSH,0,0,0,2,2,190725_202413,2454.0,4,0,0,Standard,Standard,1,2_1,fb:0_sb:0_tb:0
720,FF,2019-07-25,641857,94.8,11.0,L,WSH,0,0,0,2,2,190725_202351,2504.0,3,0,0,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
721,FF,2019-07-25,641857,94.1,6.0,L,WSH,0,0,0,2,2,190725_202332,2377.0,2,0,0,Standard,Standard,1,1_0,fb:0_sb:0_tb:0
722,FF,2019-07-25,641857,93.9,13.0,L,WSH,0,0,0,2,2,190725_202316,2396.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
723,FF,2019-07-25,606132,94.6,3.0,L,WSH,0,0,0,1,2,190725_202234,2512.0,3,0,0,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
724,CU,2019-07-25,606132,77.1,13.0,L,WSH,0,0,0,1,2,190725_202209,2822.0,2,0,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
725,FF,2019-07-25,606132,93.9,6.0,L,WSH,0,0,0,1,2,190725_202155,2487.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
726,FF,2019-07-25,502517,93.2,4.0,L,WSH,0,0,0,0,2,190725_202119,2427.0,1,0,0,Strategic,Standard,1,0_0,fb:0_sb:0_tb:0
727,FF,2019-07-25,621311,95.6,11.0,L,WSH,0,0,0,2,1,190725_201158,2418.0,7,0,0,Strategic,Standard,1,3_2,fb:0_sb:0_tb:0
728,FC,2019-07-25,621311,88.6,6.0,L,WSH,0,0,0,2,1,190725_201134,2425.0,6,0,0,Standard,Standard,1,3_2,fb:0_sb:0_tb:0
729,FC,2019-07-25,621311,89.6,14.0,L,WSH,0,0,0,2,1,190725_201102,2409.0,5,0,0,Strategic,Standard,1,2_2,fb:0_sb:0_tb:0
730,CH,2019-07-25,621311,84.7,14.0,L,WSH,0,0,0,2,1,190725_201039,1492.0,4,0,0,Strategic,Standard,1,2_1,fb:0_sb:0_tb:0
731,FF,2019-07-25,621311,94.7,14.0,L,WSH,0,0,0,2,1,190725_201020,2441.0,3,0,0,Strategic,Standard,1,1_1,fb:0_sb:0_tb:0
732,FF,2019-07-25,621311,94.9,4.0,L,WSH,0,0,0,2,1,190725_200958,2500.0,2,0,0,Strategic,Standard,1,1_0,fb:0_sb:0_tb:0
733,CU,2019-07-25,621311,77.8,13.0,L,WSH,0,0,0,2,1,190725_200940,2746.0,1,0,0,Strategic,Standard,1,0_0,fb:0_sb:0_tb:0
734,FF,2019-07-25,596115,96.3,5.0,R,WSH,0,0,0,1,1,190725_200910,2560.0,6,0,0,Standard,Standard,1,3_2,fb:0_sb:0_tb:0
735,SL,2019-07-25,596115,85.9,8.0,R,WSH,0,0,0,1,1,190725_200832,2537.0,5,0,0,Standard,Standard,1,3_1,fb:0_sb:0_tb:0
736,FF,2019-07-25,596115,95.3,14.0,R,WSH,0,0,0,1,1,190725_200810,2551.0,4,0,0,Standard,Standard,1,2_1,fb:0_sb:0_tb:0
737,FF,2019-07-25,596115,94.1,13.0,R,WSH,0,0,0,1,1,190725_200750,2421.0,3,0,0,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
738,SL,2019-07-25,596115,85.7,4.0,R,WSH,0,0,0,1,1,190725_200730,2545.0,2,0,0,Standard,Standard,1,1_0,fb:0_sb:0_tb:0
739,FF,2019-07-25,596115,94.8,14.0,R,WSH,0,0,0,1,1,190725_200712,2568.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
740,FC,2019-07-25,453568,88.4,14.0,L,WSH,0,0,0,0,1,190725_200636,2655.0,3,0,0,Infield shift,Standard,1,0_2,fb:0_sb:0_tb:0
741,FF,2019-07-25,453568,94.3,12.0,L,WSH,0,0,0,0,1,190725_200612,2711.0,2,0,0,Infield shift,Standard,1,0_1,fb:0_sb:0_tb:0
742,FF,2019-07-25,453568,92.7,13.0,L,WSH,0,0,0,0,1,190725_200556,2583.0,1,0,0,Infield shift,Standard,1,0_0,fb:0_sb:0_tb:0
743,FF,2019-07-06,595956,96.1,12.0,R,WSH,0,0,0,2,7,190706_221022,2524.0,4,0,4,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
744,FF,2019-07-06,595956,94.8,12.0,R,WSH,0,0,0,2,7,190706_221000,2578.0,3,0,4,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
745,SL,2019-07-06,595956,83.6,14.0,R,WSH,0,0,0,2,7,190706_220938,,2,0,4,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
746,SL,2019-07-06,595956,83.1,9.0,R,WSH,0,0,0,2,7,190706_220921,,1,0,4,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
747,SL,2019-07-06,670032,86.3,9.0,L,WSH,0,0,0,1,7,190706_220846,2514.0,4,0,4,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
748,SL,2019-07-06,670032,87.9,14.0,L,WSH,0,0,0,1,7,190706_220822,2570.0,3,0,4,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
749,CH,2019-07-06,670032,83.5,9.0,L,WSH,0,0,0,1,7,190706_220800,1653.0,2,0,4,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
750,CU,2019-07-06,670032,74.6,8.0,L,WSH,0,0,0,1,7,190706_220744,2698.0,1,0,4,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
751,FC,2019-07-06,446263,88.4,14.0,L,WSH,0,0,0,0,7,190706_220707,2536.0,4,0,4,Infield shift,Standard,1,1_2,fb:0_sb:0_tb:0
752,FF,2019-07-06,446263,93.2,5.0,L,WSH,0,0,0,0,7,190706_220644,2439.0,3,0,4,Infield shift,Standard,1,1_1,fb:0_sb:0_tb:0
753,CH,2019-07-06,446263,80.5,14.0,L,WSH,0,0,0,0,7,190706_220622,1379.0,2,0,4,Infield shift,Standard,1,0_1,fb:0_sb:0_tb:0
754,FF,2019-07-06,446263,90.8,2.0,L,WSH,0,0,0,0,7,190706_220602,2239.0,1,0,4,Infield shift,Standard,1,0_0,fb:0_sb:0_tb:0
755,SL,2019-07-06,624585,84.1,5.0,R,WSH,0,0,1,2,6,190706_215635,2382.0,1,0,4,Standard,Standard,1,0_0,fb:1_sb:0_tb:0
756,FF,2019-07-06,641531,95.1,2.0,R,WSH,0,0,1,1,6,190706_215546,2465.0,3,0,4,Standard,Standard,1,2_0,fb:1_sb:0_tb:0
757,FF,2019-07-06,641531,95.8,14.0,R,WSH,0,0,1,1,6,190706_215517,2411.0,2,0,4,Standard,Standard,1,1_0,fb:1_sb:0_tb:0
758,FF,2019-07-06,641531,94.6,12.0,R,WSH,0,0,1,1,6,190706_215453,2435.0,1,0,4,Standard,Standard,1,0_0,fb:1_sb:0_tb:0
759,CH,2019-07-06,460086,83.7,11.0,L,WSH,0,0,0,1,6,190706_215408,1523.0,5,0,4,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
760,CU,2019-07-06,460086,78.0,14.0,L,WSH,0,0,0,1,6,190706_215339,2859.0,4,0,4,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
761,FC,2019-07-06,460086,88.6,11.0,L,WSH,0,0,0,1,6,190706_215319,2515.0,3,0,4,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
762,FF,2019-07-06,460086,94.3,3.0,L,WSH,0,0,0,1,6,190706_215258,2358.0,2,0,4,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
763,FF,2019-07-06,460086,94.4,2.0,L,WSH,0,0,0,1,6,190706_215241,2408.0,1,0,4,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
764,FF,2019-07-06,609275,93.9,2.0,L,WSH,0,0,0,0,6,190706_215209,2426.0,4,0,4,Standard,Standard,1,2_1,fb:0_sb:0_tb:0
765,CU,2019-07-06,609275,76.8,8.0,L,WSH,0,0,0,0,6,190706_215145,2714.0,3,0,4,Standard,Standard,1,2_0,fb:0_sb:0_tb:0
766,FF,2019-07-06,609275,93.3,14.0,L,WSH,0,0,0,0,6,190706_215130,2439.0,2,0,4,Standard,Standard,1,1_0,fb:0_sb:0_tb:0
767,FF,2019-07-06,609275,92.8,13.0,L,WSH,0,0,0,0,6,190706_215111,2448.0,1,0,4,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
768,FF,2019-07-06,593160,98.4,5.0,R,WSH,0,0,0,2,5,190706_213946,2594.0,6,0,4,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
769,FF,2019-07-06,593160,97.6,1.0,R,WSH,0,0,0,2,5,190706_213922,2594.0,5,0,4,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
770,SL,2019-07-06,593160,86.1,14.0,R,WSH,0,0,0,2,5,190706_213849,2432.0,4,0,4,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
771,SL,2019-07-06,593160,86.4,14.0,R,WSH,0,0,0,2,5,190706_213822,2377.0,3,0,4,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
772,SL,2019-07-06,593160,85.5,1.0,R,WSH,0,0,0,2,5,190706_213801,2344.0,2,0,4,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
773,CU,2019-07-06,593160,75.3,8.0,R,WSH,0,0,0,2,5,190706_213743,2839.0,1,0,4,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
774,SL,2019-07-06,642098,86.4,6.0,R,WSH,0,0,0,1,5,190706_213703,2328.0,4,0,4,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
775,SL,2019-07-06,642098,85.1,1.0,R,WSH,0,0,0,1,5,190706_213640,2308.0,3,0,4,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
776,SL,2019-07-06,642098,83.6,14.0,R,WSH,0,0,0,1,5,190706_213623,2501.0,2,0,4,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
777,FF,2019-07-06,642098,92.5,6.0,R,WSH,0,0,0,1,5,190706_213609,2386.0,1,0,4,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
778,SL,2019-07-06,595956,83.0,6.0,R,WSH,0,0,0,0,5,190706_213537,2545.0,2,0,4,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
779,FF,2019-07-06,595956,93.6,3.0,R,WSH,0,0,0,0,5,190706_213520,2391.0,1,0,4,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
780,FF,2019-07-06,670032,95.6,3.0,L,WSH,0,0,0,2,4,190706_212157,2412.0,2,0,4,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
781,CU,2019-07-06,670032,76.9,1.0,L,WSH,0,0,0,2,4,190706_212137,2709.0,1,0,4,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
782,FF,2019-07-06,446263,97.9,4.0,L,WSH,0,0,0,1,4,190706_212102,2401.0,5,0,4,Infield shift,Standard,1,2_2,fb:0_sb:0_tb:0
783,CU,2019-07-06,446263,77.0,7.0,L,WSH,0,0,0,1,4,190706_212042,2775.0,4,0,4,Infield shift,Standard,1,2_1,fb:0_sb:0_tb:0
784,FF,2019-07-06,446263,94.9,14.0,L,WSH,0,0,0,1,4,190706_212022,2345.0,3,0,4,Infield shift,Standard,1,1_1,fb:0_sb:0_tb:0
785,CH,2019-07-06,446263,83.1,13.0,L,WSH,0,0,0,1,4,190706_212002,1435.0,2,0,4,Infield shift,Standard,1,0_1,fb:0_sb:0_tb:0
786,CU,2019-07-06,446263,76.5,13.0,L,WSH,0,0,0,1,4,190706_211945,2491.0,1,0,4,Infield shift,Standard,1,0_0,fb:0_sb:0_tb:0
787,SL,2019-07-06,624585,86.2,14.0,R,WSH,0,0,0,0,4,190706_211905,2429.0,4,0,4,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
788,FF,2019-07-06,624585,95.5,8.0,R,WSH,0,0,0,0,4,190706_211849,2518.0,3,0,4,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
789,SL,2019-07-06,624585,84.9,9.0,R,WSH,0,0,0,0,4,190706_211831,2500.0,2,0,4,Standard,Standard,1,1_0,fb:0_sb:0_tb:0
790,FF,2019-07-06,624585,93.9,14.0,R,WSH,0,0,0,0,4,190706_211817,2534.0,1,0,4,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
791,FF,2019-07-06,641531,95.1,13.0,R,WSH,0,1,0,2,3,190706_210537,2543.0,2,0,4,Standard,Standard,1,0_1,fb:0_sb:1_tb:0
792,SL,2019-07-06,641531,83.8,5.0,R,WSH,0,1,0,2,3,190706_210459,2273.0,1,0,4,Standard,Standard,1,0_0,fb:0_sb:1_tb:0
793,FF,2019-07-06,460086,96.0,7.0,L,WSH,0,0,0,2,3,190706_210409,2424.0,6,0,4,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
794,FC,2019-07-06,460086,88.5,14.0,L,WSH,0,0,0,2,3,190706_210340,2396.0,5,0,4,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
795,FC,2019-07-06,460086,88.2,4.0,L,WSH,0,0,0,2,3,190706_210312,2488.0,4,0,4,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
796,FF,2019-07-06,460086,97.5,13.0,L,WSH,0,0,0,2,3,190706_210247,2449.0,3,0,4,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
797,CU,2019-07-06,460086,76.2,11.0,L,WSH,0,0,0,2,3,190706_210226,2750.0,2,0,4,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
798,FF,2019-07-06,460086,94.5,9.0,L,WSH,0,0,0,2,3,190706_210211,2354.0,1,0,4,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
799,FC,2019-07-06,609275,89.6,14.0,L,WSH,0,0,0,1,3,190706_210139,2620.0,4,0,4,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
800,CH,2019-07-06,609275,81.9,13.0,L,WSH,0,0,0,1,3,190706_210119,1299.0,3,0,4,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
801,CH,2019-07-06,609275,83.6,13.0,L,WSH,0,0,0,1,3,190706_210101,1606.0,2,0,4,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
802,FC,2019-07-06,609275,89.5,14.0,L,WSH,0,0,0,1,3,190706_210045,2412.0,1,0,4,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
803,FF,2019-07-06,593160,95.9,12.0,R,WSH,0,0,0,0,3,190706_210015,2484.0,6,0,4,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
804,SL,2019-07-06,593160,85.0,8.0,R,WSH,0,0,0,0,3,190706_205949,2419.0,5,0,4,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
805,CH,2019-07-06,593160,82.8,13.0,R,WSH,0,0,0,0,3,190706_205923,1472.0,4,0,4,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
806,FF,2019-07-06,593160,94.7,9.0,R,WSH,0,0,0,0,3,190706_205906,2487.0,3,0,4,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
807,SL,2019-07-06,593160,83.2,8.0,R,WSH,0,0,0,0,3,190706_205847,,2,0,4,Standard,Standard,1,1_0,fb:0_sb:0_tb:0
808,FF,2019-07-06,593160,92.6,1.0,R,WSH,0,0,0,0,3,190706_205834,2397.0,1,0,4,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
809,SL,2019-07-06,642098,84.1,8.0,R,WSH,0,0,1,2,2,190706_203604,2136.0,2,0,1,Strategic,Strategic,1,0_1,fb:1_sb:0_tb:0
810,FF,2019-07-06,642098,93.2,6.0,R,WSH,0,0,1,2,2,190706_203547,2372.0,1,0,1,Strategic,Strategic,1,0_0,fb:1_sb:0_tb:0
811,FF,2019-07-06,595956,94.8,12.0,R,WSH,0,0,0,2,2,190706_203517,2464.0,2,0,1,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
812,SL,2019-07-06,595956,84.1,3.0,R,WSH,0,0,0,2,2,190706_203452,2287.0,1,0,1,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
813,FC,2019-07-06,670032,90.0,1.0,L,WSH,0,0,0,1,2,190706_203421,2436.0,4,0,1,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
814,FF,2019-07-06,670032,94.2,1.0,L,WSH,0,0,0,1,2,190706_203350,2376.0,3,0,1,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
815,FC,2019-07-06,670032,89.6,11.0,L,WSH,0,0,0,1,2,190706_203326,2394.0,2,0,1,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
816,FF,2019-07-06,670032,93.3,14.0,L,WSH,0,0,0,1,2,190706_203301,2519.0,1,0,1,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
817,CH,2019-07-06,446263,81.9,13.0,L,WSH,0,0,0,0,2,190706_203226,1364.0,4,0,1,Infield shift,Standard,1,1_2,fb:0_sb:0_tb:0
818,FC,2019-07-06,446263,88.9,14.0,L,WSH,0,0,0,0,2,190706_203207,2504.0,3,0,1,Infield shift,Standard,1,0_2,fb:0_sb:0_tb:0
819,CU,2019-07-06,446263,77.8,8.0,L,WSH,0,0,0,0,2,190706_203146,2738.0,2,0,1,Infield shift,Standard,1,0_1,fb:0_sb:0_tb:0
820,FF,2019-07-06,446263,92.1,6.0,L,WSH,0,0,0,0,2,190706_203133,2343.0,1,0,1,Infield shift,Standard,1,0_0,fb:0_sb:0_tb:0
821,SL,2019-07-06,624585,84.1,14.0,R,WSH,1,0,1,2,1,190706_201907,,3,0,0,Standard,Standard,1,0_2,fb:1_sb:0_tb:1
822,SL,2019-07-06,624585,84.7,9.0,R,WSH,1,0,1,2,1,190706_201838,2271.0,2,0,0,Standard,Standard,1,0_1,fb:1_sb:0_tb:1
823,SL,2019-07-06,624585,84.5,1.0,R,WSH,1,0,1,2,1,190706_201813,2165.0,1,0,0,Standard,Standard,1,0_0,fb:1_sb:0_tb:1
824,FF,2019-07-06,641531,96.1,5.0,R,WSH,0,1,1,1,1,190706_201728,2388.0,5,0,0,Standard,Standard,1,2_2,fb:1_sb:1_tb:0
825,SL,2019-07-06,641531,84.6,7.0,R,WSH,0,1,1,1,1,190706_201648,2295.0,4,0,0,Standard,Standard,1,2_1,fb:1_sb:1_tb:0
826,FF,2019-07-06,641531,94.8,11.0,R,WSH,0,1,1,1,1,190706_201625,2292.0,3,0,0,Standard,Standard,1,1_1,fb:1_sb:1_tb:0
827,FF,2019-07-06,641531,96.3,6.0,R,WSH,0,1,1,1,1,190706_201557,2397.0,2,0,0,Standard,Standard,1,1_0,fb:1_sb:1_tb:0
828,FF,2019-07-06,641531,95.6,12.0,R,WSH,0,1,1,1,1,190706_201530,2312.0,1,0,0,Standard,Standard,1,0_0,fb:1_sb:1_tb:0
829,FF,2019-07-06,460086,96.5,12.0,L,WSH,0,1,0,1,1,190706_201408,2378.0,8,0,0,Strategic,Standard,1,3_2,fb:0_sb:1_tb:0
830,CH,2019-07-06,460086,83.3,13.0,L,WSH,0,1,0,1,1,190706_201338,1316.0,7,0,0,Standard,Standard,1,3_2,fb:0_sb:1_tb:0
